Fecha,Par,Apertura,Maximo,Minimo,Cierre,Volumen
2024-08-13,USD/JPY,162.8036,165.1026,162.1104,164.6823,1388657
2024-08-14,USD/JPY,164.6823,164.8954,163.8223,164.5329,1517769
2024-08-15,USD/JPY,164.5329,164.7932,164.111,164.4454,1444659
2024-08-16,USD/JPY,164.4454,165.3359,163.8186,165.264,1871559
2024-08-19,USD/JPY,165.264,166.9241,165.1451,166.6714,1898003
2024-08-20,USD/JPY,166.6714,167.4769,165.2992,165.3063,1753011
2024-08-21,USD/JPY,165.3063,166.0871,163.8135,163.8298,1718151
2024-08-22,USD/JPY,163.8298,164.1041,162.8413,163.3203,992938
2024-08-23,USD/JPY,163.3203,164.2637,162.9484,163.7961,1189449
2024-08-26,USD/JPY,163.7961,164.9499,163.3719,164.2031,1445783
2024-08-27,USD/JPY,164.2031,165.0865,164.1969,165.0814,1368849
2024-08-28,USD/JPY,165.0814,165.7505,163.7443,164.0911,1662857
2024-08-29,USD/JPY,164.0911,164.8692,161.6085,162.1908,2283793
2024-08-30,USD/JPY,162.1908,162.961,161.8318,162.8866,1169967
2024-09-02,USD/JPY,162.8866,163.0181,161.6183,162.2121,1485425
2024-09-03,USD/JPY,162.2121,162.9914,160.3879,160.575,1357057
2024-09-04,USD/JPY,160.575,161.1234,159.9222,160.6915,1302858
2024-09-05,USD/JPY,160.6915,161.3402,160.2187,161.3288,1551439
2024-09-06,USD/JPY,161.3288,161.5366,161.0604,161.2303,1280746
2024-09-09,USD/JPY,161.2303,161.593,160.6708,160.8612,1664570
2024-09-10,USD/JPY,160.8612,161.4185,160.2283,160.733,1187383
2024-09-11,USD/JPY,160.733,161.3223,159.7695,160.4352,1481425
2024-09-12,USD/JPY,160.4352,161.2337,159.0227,159.3538,1516312
2024-09-13,USD/JPY,159.3538,159.5829,158.5793,158.7844,1268032
2024-09-16,USD/JPY,158.7844,159.6267,158.0961,159.1983,1799374
2024-09-17,USD/JPY,159.1983,159.8795,158.6655,159.4543,1533948
2024-09-18,USD/JPY,159.4543,159.912,159.0971,159.5883,1543633
2024-09-19,USD/JPY,159.5883,159.7233,158.4069,158.7942,1161181
2024-09-20,USD/JPY,158.7942,159.5703,158.4881,158.6501,1641109
2024-09-23,USD/JPY,158.6501,159.327,156.4314,156.9232,1407393
2024-09-24,USD/JPY,156.9232,157.4546,156.6417,157.0632,1552546
2024-09-25,USD/JPY,157.0632,158.6624,156.2813,158.1853,1577720
2024-09-26,USD/JPY,158.1853,158.3651,156.6424,157.0194,1372686
2024-09-27,USD/JPY,157.0194,157.4463,156.179,156.5594,1413724
2024-09-30,USD/JPY,156.5594,157.3619,156.1164,156.817,1767357
2024-10-01,USD/JPY,156.817,158.2058,156.0982,157.7993,1218332
2024-10-02,USD/JPY,157.7993,158.5807,156.8153,157.4457,1421126
2024-10-03,USD/JPY,157.4457,157.927,156.5468,156.9007,1746002
2024-10-04,USD/JPY,156.9007,157.1918,154.7978,155.3561,1652934
2024-10-07,USD/JPY,155.3561,156.0366,154.9007,155.4364,1119065
2024-10-08,USD/JPY,155.4364,157.1573,155.0538,157.0235,1601004
2024-10-09,USD/JPY,157.0235,157.5436,156.8725,157.2413,1130339
2024-10-10,USD/JPY,157.2413,157.5141,156.859,157.2238,1509444
2024-10-11,USD/JPY,157.2238,157.817,157.0305,157.477,1446567
2024-10-14,USD/JPY,157.477,158.0925,156.7479,157.4682,1431295
2024-10-15,USD/JPY,157.4682,157.8494,156.5651,156.8281,1820326
2024-10-16,USD/JPY,156.8281,158.0988,156.0814,157.4737,1608972
2024-10-17,USD/JPY,157.4737,158.1058,157.054,157.6514,980405
2024-10-18,USD/JPY,157.6514,157.935,157.1536,157.6653,1069831
2024-10-21,USD/JPY,157.6653,158.3038,156.4705,156.8964,1520750
2024-10-22,USD/JPY,156.8964,158.1071,156.7949,157.919,1126237
2024-10-23,USD/JPY,157.919,158.6216,157.6222,158.4438,1669921
2024-10-24,USD/JPY,158.4438,158.8435,157.9275,158.0058,1495466
2024-10-25,USD/JPY,158.0058,159.0044,157.5136,158.7973,1267121
2024-10-28,USD/JPY,158.7973,158.8045,158.0483,158.4022,1305560
2024-10-29,USD/JPY,158.4022,158.9157,157.1691,157.7828,1757432
2024-10-30,USD/JPY,157.7828,158.186,157.0102,157.1835,1736029
2024-10-31,USD/JPY,157.1835,157.5336,155.6634,155.7916,1960131
2024-11-01,USD/JPY,155.7916,156.9139,155.4751,156.1589,1475105
2024-11-04,USD/JPY,156.1589,156.6049,154.0123,154.7292,2131698
2024-11-05,USD/JPY,154.7292,155.3971,153.2325,153.7788,1762851
2024-11-06,USD/JPY,153.7788,153.886,151.8641,152.1829,1709814
2024-11-07,USD/JPY,152.1829,152.616,151.7239,152.1174,994179
2024-11-08,USD/JPY,152.1174,152.7775,151.939,152.003,989470
2024-11-11,USD/JPY,152.003,152.4462,151.0077,151.7547,1499297
2024-11-12,USD/JPY,151.7547,152.2996,150.4606,150.9637,1383172
2024-11-13,USD/JPY,150.9637,151.2445,149.8647,150.0788,1038291
2024-11-14,USD/JPY,150.0788,150.4968,149.6393,150.4273,1457614
2024-11-15,USD/JPY,150.4273,150.7717,149.9311,150.0132,920523
2024-11-18,USD/JPY,150.0132,150.5469,149.2888,150.2505,1500461
2024-11-19,USD/JPY,150.2505,150.9019,149.4547,149.5855,1516421
2024-11-20,USD/JPY,149.5855,149.9035,149.1008,149.7209,1625093
2024-11-21,USD/JPY,149.7209,151.4249,149.5371,150.6965,1614997
2024-11-22,USD/JPY,150.6965,151.8622,150.1558,151.1382,1156084
2024-11-25,USD/JPY,151.1382,151.3253,150.2407,150.8265,1400956
2024-11-26,USD/JPY,150.8265,151.2833,150.3187,151.0205,1589882
2024-11-27,USD/JPY,151.0205,151.6967,150.3753,150.8388,1866026
2024-11-28,USD/JPY,150.8388,151.5738,150.1657,150.8447,1405450
2024-11-29,USD/JPY,150.8447,151.1792,150.5399,150.5991,1081220
2024-12-02,USD/JPY,150.5991,150.8408,150.2264,150.4754,1497758
2024-12-03,USD/JPY,150.4754,151.0312,150.2886,150.635,1015790
2024-12-04,USD/JPY,150.635,151.153,149.1463,149.8868,1781445
2024-12-05,USD/JPY,149.8868,150.0917,148.8351,149.1254,1338905
2024-12-06,USD/JPY,149.1254,149.6746,147.5476,148.0901,1241422
2024-12-09,USD/JPY,148.0901,148.1284,146.4022,146.9052,1437767
2024-12-10,USD/JPY,146.9052,146.9414,145.8562,146.0111,1176452
2024-12-11,USD/JPY,146.0111,146.4097,145.8366,146.1275,1329832
2024-12-12,USD/JPY,146.1275,146.3857,145.2706,145.4752,1753594
2024-12-13,USD/JPY,145.4752,146.0789,145.1761,145.8488,1127940
2024-12-16,USD/JPY,145.8488,146.2322,145.6779,145.8741,1412429
2024-12-17,USD/JPY,145.8741,146.108,144.4241,144.4383,1156409
2024-12-18,USD/JPY,144.4383,145.0506,143.8032,144.9113,1464563
2024-12-19,USD/JPY,144.9113,145.7239,144.2117,145.4988,1129665
2024-12-20,USD/JPY,145.4988,146.208,144.5285,144.7758,1987883
2024-12-23,USD/JPY,144.7758,145.3782,144.5307,145.0799,1499251
2024-12-24,USD/JPY,145.0799,145.4025,144.4535,144.4586,1452834
2024-12-25,USD/JPY,144.4586,144.9458,143.9673,144.5292,1598844
2024-12-26,USD/JPY,144.5292,145.2398,143.0227,143.6154,1923416
2024-12-27,USD/JPY,143.6154,143.7889,142.2235,142.3278,1979711
2024-12-30,USD/JPY,142.3278,142.8126,141.942,142.0554,1473505
2024-12-31,USD/JPY,142.0554,142.5639,141.4067,141.9675,1765907
2025-01-01,USD/JPY,141.9675,142.3986,141.2486,141.6852,1419459
2025-01-02,USD/JPY,141.6852,141.748,140.8148,140.8464,1023878
2025-01-03,USD/JPY,140.8464,141.3231,140.1272,140.5648,1448602
2025-01-06,USD/JPY,140.5648,140.7992,140.3477,140.7541,900767
2025-01-07,USD/JPY,140.7541,141.1736,140.463,140.7225,1321923
2025-01-08,USD/JPY,140.7225,141.3717,140.1809,140.8509,1408173
2025-01-09,USD/JPY,140.8509,140.9994,139.8097,140.3789,1526931
2025-01-10,USD/JPY,140.3789,141.7956,140.0979,141.2014,1132932
2025-01-13,USD/JPY,141.2014,141.2228,139.7062,140.371,1255604
2025-01-14,USD/JPY,140.371,141.3069,140.0857,140.7132,1427508
2025-01-15,USD/JPY,140.7132,141.8705,140.1701,141.5447,2037811
2025-01-16,USD/JPY,141.5447,142.0394,141.2023,141.8851,1205237
2025-01-17,USD/JPY,141.8851,141.98,141.1053,141.7414,1248868
2025-01-20,USD/JPY,141.7414,142.417,140.7253,141.367,1802430
2025-01-21,USD/JPY,141.367,142.1509,141.3052,142.0993,1380041
2025-01-22,USD/JPY,142.0993,142.2408,140.4277,141.0883,1440362
2025-01-23,USD/JPY,141.0883,141.3337,139.8244,140.4039,1452738
2025-01-24,USD/JPY,140.4039,140.8394,139.5704,140.1248,1205962
2025-01-27,USD/JPY,140.1248,141.376,139.9841,140.992,1915176
2025-01-28,USD/JPY,140.992,141.3484,140.4244,141.2597,1033449
2025-01-29,USD/JPY,141.2597,141.4643,139.9784,140.576,1408605
2025-01-30,USD/JPY,140.576,140.7438,140.1549,140.3579,865358
2025-01-31,USD/JPY,140.3579,140.5077,139.2605,139.9267,1203199
2025-02-03,USD/JPY,139.9267,140.2144,139.3954,139.4301,1510185
2025-02-04,USD/JPY,139.4301,140.6058,139.3256,140.1126,1197465
2025-02-05,USD/JPY,140.1126,140.2649,138.7776,139.1516,1145076
2025-02-06,USD/JPY,139.1516,140.5281,138.751,140.2709,1613434
2025-02-07,USD/JPY,140.2709,141.1271,139.8184,140.8518,1035307
2025-02-10,USD/JPY,140.8518,142.3115,140.8398,141.62,1143111
2025-02-11,USD/JPY,141.62,142.296,140.6138,141.2922,1888139
2025-02-12,USD/JPY,141.2922,141.8575,141.1548,141.1863,1452044
2025-02-13,USD/JPY,141.1863,141.3569,140.0743,140.1746,1816431
2025-02-14,USD/JPY,140.1746,140.2223,139.7971,139.8069,1396640
2025-02-17,USD/JPY,139.8069,140.374,139.4106,140.152,1492323
2025-02-18,USD/JPY,140.152,141.2484,139.4987,141.0602,1187949
2025-02-19,USD/JPY,141.0602,141.417,139.8122,140.2793,1835081
2025-02-20,USD/JPY,140.2793,140.8248,139.447,140.0229,1800211
2025-02-21,USD/JPY,140.0229,140.6239,139.9077,139.917,1481061
2025-02-24,USD/JPY,139.917,140.5081,138.564,138.9405,1703343
2025-02-25,USD/JPY,138.9405,139.602,138.6213,139.3513,1136096
2025-02-26,USD/JPY,139.3513,139.8302,138.5005,138.8469,1783148
2025-02-27,USD/JPY,138.8469,139.0641,138.6612,138.7113,1301165
2025-02-28,USD/JPY,138.7113,138.7535,137.9242,138.3978,1673622
2025-03-03,USD/JPY,138.3978,138.8833,137.5047,137.8516,1188563
2025-03-04,USD/JPY,137.8516,137.8584,137.3194,137.8467,998718
2025-03-05,USD/JPY,137.8467,138.1288,137.364,137.6981,1056502
2025-03-06,USD/JPY,137.6981,137.9249,137.3395,137.4421,1425422
2025-03-07,USD/JPY,137.4421,137.9186,136.4976,136.9415,1231969
2025-03-10,USD/JPY,136.9415,137.6858,136.8235,137.1603,972980
2025-03-11,USD/JPY,137.1603,138.5046,136.562,138.2943,2219126
2025-03-12,USD/JPY,138.2943,138.9527,137.8704,138.3911,994626
2025-03-13,USD/JPY,138.3911,139.2847,138.2823,139.0803,1636172
2025-03-14,USD/JPY,139.0803,139.3907,137.449,138.1136,1560881
2025-03-17,USD/JPY,138.1136,138.725,137.7556,138.2225,1627828
2025-03-18,USD/JPY,138.2225,138.7014,137.414,137.4641,1513731
2025-03-19,USD/JPY,137.4641,138.1428,136.0213,136.449,2198548
2025-03-20,USD/JPY,136.449,136.6026,135.7725,135.9446,1637703
2025-03-21,USD/JPY,135.9446,137.2076,135.3983,136.7547,1174916
2025-03-24,USD/JPY,136.7547,137.8232,136.1955,137.4043,1188746
2025-03-25,USD/JPY,137.4043,138.2007,136.7318,137.5713,1304689
2025-03-26,USD/JPY,137.5713,137.6788,136.1744,136.517,1703906
2025-03-27,USD/JPY,136.517,137.0302,136.0728,136.383,1665298
2025-03-28,USD/JPY,136.383,136.9768,135.8692,136.5887,1372280
2025-03-31,USD/JPY,136.5887,136.8964,136.4983,136.7086,1219265
2025-04-01,USD/JPY,136.7086,137.0329,135.0779,135.4483,1394487
2025-04-02,USD/JPY,135.4483,135.6744,134.4771,134.8454,1705830
2025-04-03,USD/JPY,134.8454,135.2359,134.7418,134.8021,1514976
2025-04-04,USD/JPY,134.8021,135.7644,134.5204,135.1636,1258511
2025-04-07,USD/JPY,135.1636,135.5484,133.1091,133.6794,1896431
2025-04-08,USD/JPY,133.6794,134.1017,132.9993,133.5711,1061602
2025-04-09,USD/JPY,133.5711,134.0133,133.5048,133.6666,1232587
2025-04-10,USD/JPY,133.6666,134.2688,133.606,134.2344,1250013
2025-04-11,USD/JPY,134.2344,134.8563,134.0581,134.6995,1020540
2025-04-14,USD/JPY,134.6995,135.4241,134.1103,135.0918,1435980
2025-04-15,USD/JPY,135.0918,135.3014,134.4648,134.5515,1179282
2025-04-16,USD/JPY,134.5515,134.6738,132.7881,133.2679,1723000
2025-04-17,USD/JPY,133.2679,133.6038,132.9387,133.006,1313755
2025-04-18,USD/JPY,133.006,133.8878,132.5916,133.6721,1048690
2025-04-21,USD/JPY,133.6721,134.7771,133.4341,134.6034,1737631
2025-04-22,USD/JPY,134.6034,135.395,134.0725,135.0816,1681871
2025-04-23,USD/JPY,135.0816,135.4618,134.9238,135.3716,1102944
2025-04-24,USD/JPY,135.3716,136.2577,134.9389,135.6286,1088193
2025-04-25,USD/JPY,135.6286,136.217,135.092,135.2514,1631105
2025-04-28,USD/JPY,135.2514,135.73,134.6812,135.1635,1766712
2025-04-29,USD/JPY,135.1635,136.3638,134.573,136.2915,1403269
2025-04-30,USD/JPY,136.2915,136.8202,135.5631,135.6491,1306444
2025-05-01,USD/JPY,135.6491,137.2968,135.0614,136.7444,1477935
2025-05-02,USD/JPY,136.7444,137.2693,136.119,136.5242,1486180
2025-05-05,USD/JPY,136.5242,137.5073,136.4374,137.429,1103577
2025-05-06,USD/JPY,137.429,137.8714,136.1706,136.4623,1479137
2025-05-07,USD/JPY,136.4623,137.433,136.3525,136.862,1560887
2025-05-08,USD/JPY,136.862,137.2571,135.8804,136.3579,1557184
2025-05-09,USD/JPY,136.3579,136.7986,134.8792,135.3929,1587726
2025-05-12,USD/JPY,135.3929,135.8515,135.3213,135.5409,1138579
2025-05-13,USD/JPY,135.5409,136.5851,135.1979,136.225,1568084
2025-05-14,USD/JPY,136.225,136.2484,135.097,135.6495,1000843
2025-05-15,USD/JPY,135.6495,136.0829,134.0026,134.6328,1319972
2025-05-16,USD/JPY,134.6328,134.6876,134.2254,134.571,1439662
2025-05-19,USD/JPY,134.571,134.8637,133.873,134.5121,1021581
2025-05-20,USD/JPY,134.5121,135.0783,134.1519,134.8809,1511178
2025-05-21,USD/JPY,134.8809,135.8909,134.6151,135.5213,1844167
2025-05-22,USD/JPY,135.5213,135.6117,134.9065,135.4811,1086805
2025-05-23,USD/JPY,135.4811,137.2109,135.1471,136.738,1624748
2025-05-26,USD/JPY,136.738,137.4355,136.4154,136.8913,1429787
2025-05-27,USD/JPY,136.8913,137.0031,136.3192,136.6542,1536049
2025-05-28,USD/JPY,136.6542,136.7255,134.9791,135.553,2073520
2025-05-29,USD/JPY,135.553,135.6517,134.8119,135.375,1498017
2025-05-30,USD/JPY,135.375,135.9687,134.8747,135.1473,1055835
2025-06-02,USD/JPY,135.1473,136.1549,134.9221,135.7962,1603863
2025-06-03,USD/JPY,135.7962,136.4283,135.4622,136.1103,1282728
2025-06-04,USD/JPY,136.1103,136.1829,134.9201,135.3076,1438135
2025-06-05,USD/JPY,135.3076,135.864,135.1464,135.4242,922932
2025-06-06,USD/JPY,135.4242,136.4686,134.8866,135.8789,1290466
2025-06-09,USD/JPY,135.8789,137.484,135.5484,136.917,2010717
2025-06-10,USD/JPY,136.917,137.9551,136.6883,137.5246,1422191
2025-06-11,USD/JPY,137.5246,138.0997,137.4511,138.0478,1088743
2025-06-12,USD/JPY,138.0478,138.1669,137.8829,138.0892,1026095
2025-06-13,USD/JPY,138.0892,138.3915,137.4338,138.3574,1633121
2025-06-16,USD/JPY,138.3574,139.401,138.1463,139.2217,1670563
2025-06-17,USD/JPY,139.2217,139.3162,138.1772,138.294,1216552
2025-06-18,USD/JPY,138.294,138.4738,137.7344,138.0524,976485
2025-06-19,USD/JPY,138.0524,138.3182,137.3079,137.5191,1162637
2025-06-20,USD/JPY,137.5191,138.4294,137.4949,137.7798,1678001
2025-06-23,USD/JPY,137.7798,139.0504,137.5572,138.6273,1617354
2025-06-24,USD/JPY,138.6273,139.206,137.8375,138.2135,1523611
2025-06-25,USD/JPY,138.2135,138.7044,136.1849,136.5616,2021994
2025-06-26,USD/JPY,136.5616,136.6385,136.0372,136.2802,1122058
2025-06-27,USD/JPY,136.2802,137.4064,135.9754,136.9026,1806020
2025-06-30,USD/JPY,136.9026,137.4594,136.2417,137.2706,1464932
2025-07-01,USD/JPY,137.2706,138.0041,137.0116,137.5645,1048423
2025-07-02,USD/JPY,137.5645,137.799,137.1946,137.3719,948246
2025-07-03,USD/JPY,137.3719,138.0572,136.3273,136.4934,1665693
2025-07-04,USD/JPY,136.4934,137.0254,136.181,136.8451,1652289
2025-07-07,USD/JPY,136.8451,137.0361,135.7567,136.2743,1298701
2025-07-08,USD/JPY,136.2743,138.4035,136.1339,137.7624,2239091
2025-07-09,USD/JPY,137.7624,138.1724,137.2739,138.1554,1536264
2025-07-10,USD/JPY,138.1554,138.6367,137.7397,137.7543,1124176
2025-07-11,USD/JPY,137.7543,138.2539,137.0455,137.3332,1038381
2025-07-14,USD/JPY,137.3332,137.9075,136.7369,137.2694,1085497
2025-07-15,USD/JPY,137.2694,137.9382,136.8728,137.105,1578366
2025-07-16,USD/JPY,137.105,138.5432,136.7185,137.8706,1365302
2025-07-17,USD/JPY,137.8706,138.0442,137.7293,137.9991,1028126
2025-07-18,USD/JPY,137.9991,138.5662,136.9842,137.4943,1574791
2025-07-21,USD/JPY,137.4943,139.2424,137.4584,138.7939,1871833
2025-07-22,USD/JPY,138.7939,139.2775,138.2023,138.8281,1065390
2025-07-23,USD/JPY,138.8281,139.4513,138.6906,139.3618,1202398
2025-07-24,USD/JPY,139.3618,139.8149,138.3306,138.938,1518812
2025-07-25,USD/JPY,138.938,139.874,138.6931,139.1903,1459884
2025-07-28,USD/JPY,139.1903,140.0423,138.6873,139.4068,1770752
2025-07-29,USD/JPY,139.4068,139.7129,137.8692,138.0896,1333993
2025-07-30,USD/JPY,138.0896,139.5089,137.4641,139.4811,2061831
2025-07-31,USD/JPY,139.4811,140.6355,139.3928,140.3812,1612759
2025-08-01,USD/JPY,140.3812,140.9612,139.9773,140.1024,1395707
2025-08-04,USD/JPY,140.1024,140.5938,138.9868,139.3302,1761897
2025-08-05,USD/JPY,139.3302,139.8929,139.2731,139.5724,1157880
2025-08-06,USD/JPY,139.5724,139.6713,139.4356,139.6329,849166
2025-08-07,USD/JPY,139.6329,140.1797,138.974,139.8812,1574175
2025-08-08,USD/JPY,139.8812,140.3435,139.1982,140.0152,1430248
2025-08-11,USD/JPY,140.0152,141.0213,139.7518,140.3696,1574887
2025-08-12,USD/JPY,140.3696,141.8386,139.7216,141.3854,1583581
2025-08-13,USD/JPY,141.3854,142.0079,141.0002,141.787,1687482
2025-08-14,USD/JPY,141.787,142.1594,140.8526,141.0428,1537404
2025-08-15,USD/JPY,141.0428,142.0506,140.5475,142.0037,1151553
2025-08-18,USD/JPY,142.0037,143.8648,141.5359,143.1686,1765201
2025-08-19,USD/JPY,143.1686,145.6868,142.4605,145.425,2453849
2025-08-20,USD/JPY,145.425,145.7724,144.4164,144.6081,1724991
2025-08-21,USD/JPY,144.6081,145.0409,144.1221,144.7837,1313392
2025-08-22,USD/JPY,144.7837,145.2778,143.2391,143.2764,2107618
2025-08-25,USD/JPY,143.2764,144.1484,143.195,143.6727,1146935
2025-08-26,USD/JPY,143.6727,144.1865,143.2761,143.2789,1246220
2025-08-27,USD/JPY,143.2789,144.8507,142.5628,144.6568,2228510
2025-08-28,USD/JPY,144.6568,144.8851,143.5185,144.0965,1822422
2025-08-29,USD/JPY,144.0965,144.1868,142.3175,142.8795,1832330
2025-09-01,USD/JPY,142.8795,143.3478,142.1796,142.5428,1712269
2025-09-02,USD/JPY,142.5428,142.5712,140.9231,141.1349,1188723
2025-09-03,USD/JPY,141.1349,142.0883,141.0281,141.6649,1676818
2025-09-04,USD/JPY,141.6649,142.2809,140.0026,140.2022,1609953
2025-09-05,USD/JPY,140.2022,140.8467,139.9386,140.2221,1068343
2025-09-08,USD/JPY,140.2221,140.5369,138.2406,138.7653,1534401
2025-09-09,USD/JPY,138.7653,139.084,138.1693,138.5431,1264158
2025-09-10,USD/JPY,138.5431,139.7353,138.4894,139.6815,1233210
2025-09-11,USD/JPY,139.6815,140.4027,139.6689,139.9334,1126725
2025-09-12,USD/JPY,139.9334,140.508,139.2579,139.3292,1129823
2025-09-15,USD/JPY,139.3292,139.4997,139.0216,139.3075,1028296
2025-09-16,USD/JPY,139.3075,139.6135,138.6575,139.32,1401389
2025-09-17,USD/JPY,139.32,140.235,138.876,139.6493,1435810
2025-09-18,USD/JPY,139.6493,140.2617,138.1388,138.6949,1598208
2025-09-19,USD/JPY,138.6949,139.2749,138.3714,139.1058,1521745
2025-09-22,USD/JPY,139.1058,139.4887,136.9767,137.2248,2352228
2025-09-23,USD/JPY,137.2248,137.3569,136.7185,136.7926,1422521
2025-09-24,USD/JPY,136.7926,136.8623,135.861,136.4587,1228295
2025-09-25,USD/JPY,136.4587,137.5144,135.9243,136.8908,1814739
2025-09-26,USD/JPY,136.8908,137.4679,136.7757,136.9063,991229
2025-09-29,USD/JPY,136.9063,137.4265,135.5959,135.9441,1298461
2025-09-30,USD/JPY,135.9441,135.9773,134.945,135.2746,1251891
2025-10-01,USD/JPY,135.2746,135.9802,134.8518,135.409,1678708
2025-10-02,USD/JPY,135.409,135.7056,134.7151,135.3555,1157879
2025-10-03,USD/JPY,135.3555,135.5872,134.5723,134.9635,1014612
2025-10-06,USD/JPY,134.9635,135.3323,134.2754,134.639,1084058
2025-10-07,USD/JPY,134.639,135.1694,134.6052,135.1077,1469890
2025-10-08,USD/JPY,135.1077,135.6188,134.7156,134.758,1441372
2025-10-09,USD/JPY,134.758,135.1504,134.5724,134.6986,1034613
2025-10-10,USD/JPY,134.6986,136.2871,134.6768,136.1601,1650764
2025-10-13,USD/JPY,136.1601,136.2882,134.6883,135.1908,1613763
2025-10-14,USD/JPY,135.1908,135.3154,133.4546,133.9391,1845623
2025-10-15,USD/JPY,133.9391,134.5021,133.8479,134.4638,1045034
2025-10-16,USD/JPY,134.4638,134.859,133.4474,134.0076,1858332
2025-10-17,USD/JPY,134.0076,134.5706,133.6908,133.7943,1176354
2025-10-20,USD/JPY,133.7943,133.806,133.0711,133.2718,1423134
2025-10-21,USD/JPY,133.2718,133.3044,132.9329,133.0986,808578
2025-10-22,USD/JPY,133.0986,134.5467,132.8509,134.1624,1511968
2025-10-23,USD/JPY,134.1624,135.2525,133.9916,134.7005,1339111
2025-10-24,USD/JPY,134.7005,135.5022,134.3712,135.2812,1456874
2025-10-27,USD/JPY,135.2812,135.5177,134.0497,134.3233,1147135
2025-10-28,USD/JPY,134.3233,134.7238,132.8914,133.5502,1974915
2025-10-29,USD/JPY,133.5502,133.7333,131.6175,131.6544,1488645
2025-10-30,USD/JPY,131.6544,131.6719,131.0284,131.1216,1376582
2025-10-31,USD/JPY,131.1216,132.2331,131.0869,131.7488,1698510
2025-11-03,USD/JPY,131.7488,132.5025,131.3365,132.0893,1496068
2025-11-04,USD/JPY,132.0893,132.4729,131.9071,131.943,1389664
2025-11-05,USD/JPY,131.943,132.4323,131.3766,131.9283,1536053
2025-11-06,USD/JPY,131.9283,132.3737,131.1374,131.4739,1341273
2025-11-07,USD/JPY,131.4739,131.744,131.1275,131.6085,1463229
2025-11-10,USD/JPY,131.6085,132.3453,131.2389,132.1125,1245371
2025-11-11,USD/JPY,132.1125,132.1958,130.9332,131.0451,1541003
2025-11-12,USD/JPY,131.0451,131.3266,130.9156,131.2414,1327180
2025-11-13,USD/JPY,131.2414,132.2991,131.0322,131.8533,1374970
2025-11-14,USD/JPY,131.8533,132.4193,131.1892,131.5796,1292947
2025-11-17,USD/JPY,131.5796,132.6762,131.4414,132.0406,1433392
2025-11-18,USD/JPY,132.0406,134.3195,131.9638,133.8989,2253004
2025-11-19,USD/JPY,133.8989,134.0221,133.1799,133.829,1653596
2025-11-20,USD/JPY,133.829,134.163,133.8143,134.0922,1160861
2025-11-21,USD/JPY,134.0922,134.6372,133.0612,133.5973,1741472
2025-11-24,USD/JPY,133.5973,134.1054,133.071,133.7184,1722780
2025-11-25,USD/JPY,133.7184,134.4405,133.5197,134.0262,1020494
2025-11-26,USD/JPY,134.0262,134.6809,133.9353,134.1567,1072703
2025-11-27,USD/JPY,134.1567,134.6285,133.3755,133.4727,1650834
2025-11-28,USD/JPY,133.4727,134.1679,133.0073,133.6105,1713479
2025-12-01,USD/JPY,133.6105,134.6251,133.181,134.5873,1870388
2025-12-02,USD/JPY,134.5873,135.3933,134.0605,134.8892,1418988
2025-12-03,USD/JPY,134.8892,136.1146,134.2569,135.538,1272538
2025-12-04,USD/JPY,135.538,135.7319,134.909,135.3774,1254900
2025-12-05,USD/JPY,135.3774,136.3201,135.2719,135.885,1163043
2025-12-08,USD/JPY,135.885,136.2885,135.7196,136.0747,1057820
2025-12-09,USD/JPY,136.0747,136.7265,134.8574,135.4277,1962319
2025-12-10,USD/JPY,135.4277,135.6661,135.286,135.6434,849903
2025-12-11,USD/JPY,135.6434,136.0366,134.9219,134.9708,1688226
2025-12-12,USD/JPY,134.9708,135.0832,134.0706,134.5437,1315431
2025-12-15,USD/JPY,134.5437,135.1507,134.2729,134.6711,1402626
2025-12-16,USD/JPY,134.6711,134.9899,134.0516,134.8712,1016381
2025-12-17,USD/JPY,134.8712,135.03,133.6334,134.0693,1369642
2025-12-18,USD/JPY,134.0693,135.109,134.0087,134.7758,1063147
2025-12-19,USD/JPY,134.7758,135.7795,134.1371,135.1613,2054993
2025-12-22,USD/JPY,135.1613,135.3044,134.5109,134.685,1531992
2025-12-23,USD/JPY,134.685,134.7821,133.4242,133.6496,1467681
2025-12-24,USD/JPY,133.6496,134.1567,133.2841,133.5527,1106484
2025-12-25,USD/JPY,133.5527,133.887,133.2208,133.2549,1574358
2025-12-26,USD/JPY,133.2549,133.9382,132.9241,133.3303,1251769
2025-12-29,USD/JPY,133.3303,133.4281,133.0062,133.0883,922616
2025-12-30,USD/JPY,133.0883,133.5181,131.4883,131.7524,1829382
2025-12-31,USD/JPY,131.7524,131.9058,131.266,131.4966,1573730
2024-01-01,AUD/USD,0.66,0.6633,0.6568,0.6588,1339679
2024-01-02,AUD/USD,0.6588,0.6614,0.6565,0.6595,1754847
2024-01-03,AUD/USD,0.6595,0.6616,0.6542,0.6557,1935520
2024-01-04,AUD/USD,0.6557,0.6569,0.6535,0.6554,1082486
2024-01-05,AUD/USD,0.6554,0.6606,0.654,0.6598,1777254
2024-01-08,AUD/USD,0.6598,0.6602,0.6509,0.6535,2204315
2024-01-09,AUD/USD,0.6535,0.6563,0.6472,0.6507,1441478
2024-01-10,AUD/USD,0.6507,0.6515,0.643,0.6436,1589500
2024-01-11,AUD/USD,0.6436,0.6484,0.6422,0.6457,1501164
2024-01-12,AUD/USD,0.6457,0.652,0.6452,0.6505,1339883
